#{tijd} #Energiefout 
0	0
1	5.80776275830225e-16
2	1.16155255166045e-15
3	1.74232882749068e-15
4	1.74232882749068e-15
5	2.61349324123601e-15
6	3.48465765498135e-15
7	4.06543393081157e-15
8	5.22698648247203e-15
9	6.38853903413248e-15
10	7.25970344787781e-15
11	7.55009158579293e-15
12	8.13086786162315e-15
13	8.71164413745338e-15
14	9.2924204132836e-15
15	1.04539729649441e-14
16	1.04539729649441e-14
17	1.16155255166045e-14
18	1.13251373786894e-14
19	1.19059136545196e-14
20	1.33578543440952e-14
21	1.33578543440952e-14
22	1.42290187578405e-14
23	1.45194068957556e-14
24	1.45194068957556e-14
25	1.51001831715859e-14
26	1.45194068957556e-14
27	1.51001831715859e-14
28	1.62617357232463e-14
29	1.68425119990765e-14
30	1.71329001369916e-14
31	1.68425119990765e-14
32	1.65521238611614e-14
33	1.71329001369916e-14
34	1.82944526886521e-14
35	1.82944526886521e-14
36	1.8004064550737e-14
37	1.88752289644823e-14
38	1.91656171023974e-14
39	1.97463933782277e-14
40	2.03271696540579e-14
41	2.00367815161428e-14
42	2.03271696540579e-14
43	2.09079459298881e-14
44	2.0617557791973e-14
45	2.11983340678032e-14
46	2.11983340678032e-14
47	2.14887222057183e-14
48	2.14887222057183e-14
49	2.17791103436334e-14
50	2.23598866194637e-14
51	2.3231051033209e-14
52	2.26502747573788e-14
53	2.35214391711241e-14
54	2.35214391711241e-14
55	2.29406628952939e-14
56	2.29406628952939e-14
57	2.23598866194637e-14
58	2.29406628952939e-14
59	2.23598866194637e-14
60	2.20694984815486e-14
61	2.29406628952939e-14
62	2.23598866194637e-14
63	2.26502747573788e-14
64	2.17791103436334e-14
65.0000000000001	2.23598866194637e-14
66.0000000000001	2.23598866194637e-14
67.0000000000001	2.20694984815486e-14
68.0000000000001	2.20694984815486e-14
69.0000000000001	2.14887222057183e-14
70.0000000000001	2.14887222057183e-14
71.0000000000001	2.0617557791973e-14
72.0000000000001	2.09079459298881e-14
73.0000000000001	2.03271696540579e-14
74.0000000000001	2.00367815161428e-14
75.0000000000001	2.00367815161428e-14
76.0000000000001	2.03271696540579e-14
77.0000000000001	1.97463933782277e-14
78.0000000000001	1.97463933782277e-14
79.0000000000001	1.94560052403125e-14
80.0000000000001	1.88752289644823e-14
81.0000000000001	1.85848408265672e-14
82.0000000000001	1.82944526886521e-14
83.0000000000001	1.88752289644823e-14
84.0000000000001	1.74232882749068e-14
85.0000000000001	1.74232882749068e-14
86.0000000000001	1.65521238611614e-14
87.0000000000001	1.65521238611614e-14
88.0000000000001	1.5390571309501e-14
89.0000000000001	1.45194068957556e-14
90.0000000000001	1.51001831715859e-14
91.0000000000001	1.48097950336707e-14
92.0000000000001	1.39386306199254e-14
93.0000000000001	1.33578543440952e-14
94.0000000000001	1.30674662061801e-14
95.0000000000001	1.30674662061801e-14
96.0000000000001	1.19059136545196e-14
97.0000000000001	1.13251373786894e-14
98.0000000000001	1.04539729649441e-14
99.0000000000001	1.04539729649441e-14
100	1.01635848270289e-14
101	8.42125599953826e-15
102	8.42125599953826e-15
103	7.25970344787781e-15
104	6.09815089621736e-15
105	6.38853903413248e-15
106	4.6462102066418e-15
107	3.48465765498135e-15
108	3.19426951706624e-15
109	2.03271696540579e-15
110	8.71164413745338e-16
111	5.80776275830225e-16
112	2.90388137915113e-16
113	8.71164413745338e-16
114	1.74232882749068e-15
115	2.90388137915113e-15
116	2.90388137915113e-15
117	3.48465765498135e-15
118	4.6462102066418e-15
119	5.51737462038714e-15
120	6.09815089621736e-15
121	8.13086786162315e-15
122	9.00203227536849e-15
123	9.2924204132836e-15
124	9.58280855119871e-15
125	1.04539729649441e-14
126	1.16155255166045e-14
127	1.2777078068265e-14
128	1.42290187578405e-14
129	1.45194068957556e-14
130	1.5390571309501e-14
131	1.65521238611614e-14
132	1.82944526886521e-14
133	1.91656171023974e-14
134	2.03271696540579e-14
135	2.14887222057183e-14
136	2.23598866194637e-14
137	2.3231051033209e-14
138	2.43926035848695e-14
139	2.61349324123601e-14
140	2.72964849640206e-14
141	2.78772612398508e-14
142	2.90388137915113e-14
143	3.04907544810868e-14
144	3.1071530756917e-14
145	3.25234714464926e-14
146	3.36850239981531e-14
147	3.48465765498135e-14
148	3.54273528256437e-14
149	3.68792935152193e-14
150	3.77504579289646e-14
151	3.94927867564553e-14
152	4.00735630322855e-14
153	4.09447274460309e-14
154	4.29774444114367e-14
155	4.35582206872669e-14
156	4.47197732389273e-14
157	4.6462102066418e-14
158	4.76236546180785e-14
159	4.84948190318238e-14
160	4.96563715834842e-14
161	5.02371478593145e-14
162	5.22698648247203e-14
163	5.28506411005505e-14
164	5.48833580659563e-14
165	5.54641343417865e-14
166	5.72064631692772e-14
167	5.77872394451074e-14
168	5.9239180134683e-14
169	6.04007326863434e-14
170	6.04007326863434e-14
171	6.24334496517492e-14
172	6.30142259275794e-14
173	6.47565547550701e-14
174	6.56277191688154e-14
175	6.7079659858391e-14
176	6.79508242721363e-14
177	6.91123768237968e-14
178	7.05643175133723e-14
179	7.14354819271177e-14
180	7.28874226166932e-14
181	7.34681988925235e-14
182	7.52105277200141e-14
183	7.55009158579293e-14
184	7.69528565475048e-14
185	7.86951853749955e-14
186	8.01471260645711e-14
187	8.07279023404013e-14
188	8.27606193058071e-14
189	8.39221718574675e-14
190	8.53741125470431e-14
191	8.62452769607884e-14
192	8.74068295124489e-14
193	8.82779939261942e-14
194	8.97299346157698e-14
195	9.08914871674302e-14
196	9.17626515811756e-14
197	9.32145922707511e-14
