#{tijd} #Energiefout 
0	0
1	1.47587964477581e-10
2	2.95575286824491e-10
3	4.43878876242209e-10
4	5.92419557205442e-10
5	7.41112498794237e-10
6.00000000000001	8.89870259906485e-10
7.00000000000001	1.03860278925792e-09
8.00000000000001	1.18721742538215e-09
9.00000000000001	1.3356249870556e-09
10	1.48372411220471e-09
11	1.63141778905947e-09
12	1.77860639566772e-09
13	1.92518465468265e-09
14	2.07104902887889e-09
15	2.21608815048458e-09
16	2.36018934663682e-09
17	2.50323994447268e-09
18	2.64512074567389e-09
19	2.78571124683105e-09
20	2.92488659423121e-09
21	3.06252193416142e-09
22	3.19848284224081e-09
22.9999999999999	3.33263619917962e-09
23.9999999999999	3.46484584047556e-09
24.9999999999999	3.59496820611023e-09
25.9999999999999	3.72286017109562e-09
26.9999999999999	3.8483742601401e-09
27.9999999999999	3.97135560243597e-09
28.9999999999999	4.091646281963e-09
29.9999999999999	4.20908359736702e-09
30.9999999999999	4.32350310717242e-09
31.9999999999999	4.4347351495393e-09
32.9999999999999	4.54260745244558e-09
33.9999999999999	4.64693338786738e-09
35	4.7475376385701e-09
36	4.84422487592269e-09
37	4.93680542668872e-09
38	5.02507613169065e-09
39.0000000000001	5.10883470181169e-09
40.0000000000001	5.18787058235818e-09
41.0000000000001	5.26196669318112e-09
42.0000000000002	5.33090551910113e-09
43.0000000000002	5.39445605899772e-09
44.0000000000002	5.45238644168969e-09
45.0000000000003	5.50445827054043e-09
46.0000000000003	5.55042575339725e-09
47.0000000000003	5.59003483253066e-09
48.0000000000004	5.62303275530221e-09
49.0000000000004	5.64914806276805e-09
50.0000000000004	5.66811234119683e-09
51.0000000000005	5.67964412594645e-09
52.0000000000005	5.68346282243552e-09
53.0000000000005	5.67926912977722e-09
54.0000000000006	5.66676461714544e-09
55.0000000000006	5.64564432825871e-09
56.0000000000006	5.61559286610694e-09
57.0000000000006	5.57628656810323e-09
58.0000000000007	5.52739133093205e-09
59.0000000000007	5.46857087612609e-09
60.0000000000007	5.39948065964123e-09
61.0000000000008	5.31976265149223e-09
62.0000000000008	5.22905664654203e-09
63.0000000000008	5.12698590849998e-09
64.0000000000009	5.01317587622718e-09
65.0000000000009	4.88723284724897e-09
66.0000000000009	4.74876268406033e-09
67.000000000001	4.59736385364014e-09
68.000000000001	4.43261742175292e-09
69.000000000001	4.25410097392034e-09
70.0000000000011	4.06138513517832e-09
71.0000000000011	3.85402878474307e-09
72.0000000000011	3.63158036110224e-09
73.0000000000012	3.39358308237912e-09
74.0000000000012	3.13957146608988e-09
75.0000000000012	2.8690678489006e-09
76.0000000000012	2.5815954375381e-09
77.0000000000013	2.27665090187731e-09
