#{tijd} #{positie1} #{snelheid1} #{...} 
0.061	-0.016189	0.0121404	0.000326668	-0.257361	0.0777807	0.0064435	0.515501	0.731568	0.000293781	-496.794	358.929	0.0100971
0.062	-0.0164461	0.0122187	0.000333111	-0.257007	0.0789627	0.00644346	-0.0617201	0.900039	0.000310996	-614.802	-34.7583	0.0235394
0.063	-0.0167033	0.0122983	0.000339554	-0.25749	0.0801096	0.00644345	-0.616825	0.665181	0.000338217	-453.843	-416.77	0.0293299
0.064	-0.0169613	0.0123787	0.000345998	-0.258596	0.0806848	0.00644346	-0.896548	0.13223	0.000366012	-85.6492	-608.35	0.0246644
0.065	-0.0172205	0.0124594	0.000352441	-0.25981	0.0804256	0.0064435	-0.774657	-0.454816	0.000384652	318.729	-522.025	0.0117507
0.066	-0.0174808	0.0125393	0.000358885	-0.260582	0.07946	0.00644355	-0.309593	-0.829481	0.000388681	575.847	-200.404	-0.00346269
0.067	-0.0177414	0.0126182	0.000365328	-0.260571	0.0782237	0.00644358	0.286629	-0.823412	0.000379262	572.085	211.375	-0.0141737
0.068	-0.0180016	0.0126959	0.000371772	-0.259774	0.0772667	0.00644358	0.743304	-0.438154	0.000363562	306.78	530.112	-0.0155555
0.069	-0.0182608	0.012773	0.000378216	-0.258533	0.0770342	0.00644356	0.847786	0.15338	0.000351721	-106.455	607.556	-0.00670782
0.07	-0.0185187	0.0128503	0.000384659	-0.257416	0.0776679	0.00644351	0.543646	0.676181	0.000352443	-478.461	396.48	0.00862855
0.071	-0.0187759	0.0129285	0.000391103	-0.256978	0.0788969	0.00644347	-0.0309206	0.876185	0.00036876	-624.432	-12.8417	0.0232177
0.072	-0.019033	0.0130081	0.000397546	-0.257465	0.0801223	0.00644345	-0.597432	0.649738	0.00039606	-462.425	-421.024	0.0296676
0.073	-0.019291	0.0130885	0.00040399	-0.258645	0.0807205	0.00644346	-0.87406	0.106462	0.000424045	-69.1886	-620.247	0.0245434
0.074	-0.0195504	0.0131692	0.000410433	-0.259925	0.0803875	0.0064435	-0.723131	-0.482348	0.000441967	357.139	-509.327	0.010406
0.075	-0.0198107	0.0132491	0.000416877	-0.260666	0.0792928	0.00644355	-0.221646	-0.822852	0.00044414	603.885	-144.724	-0.00566268
0.076	-0.0200714	0.0133277	0.00042332	-0.260499	0.0779764	0.00644358	0.379284	-0.744825	0.000432708	548.331	293.751	-0.0157108
0.077	-0.0203314	0.0134052	0.000429764	-0.259491	0.0770921	0.00644358	0.776406	-0.284533	0.000416607	212.405	588.271	-0.0145974
0.078	-0.0205902	0.0134822	0.000436207	-0.258127	0.0771111	0.00644354	0.761385	0.326888	0.00040739	-241.797	581.951	-0.002472
0.079	-0.0208478	0.0135597	0.000442651	-0.257119	0.078068	0.00644349	0.333026	0.769217	0.000413495	-577.476	263.234	0.0147337
0.08	-0.0211048	0.0136385	0.000449094	-0.257043	0.0794786	0.00644345	-0.285118	0.798845	0.000435433	-602.906	-206.61	0.0277377
0.081	-0.0213622	0.0137186	0.000455538	-0.257975	0.0805602	0.00644345	-0.753968	0.393161	0.000464867	-292.285	-566.853	0.029016
0.082	-0.0216209	0.0137993	0.000461981	-0.259406	0.0806887	0.00644348	-0.809934	-0.223727	0.000488974	184.173	-609.654	0.0175941
0.083	-0.0218809	0.0138796	0.000468425	-0.260526	0.0797804	0.00644354	-0.420552	-0.704099	0.00049777	557.272	-307.125	-0.000171918
0.084	-0.0221416	0.0139586	0.000474868	-0.260695	0.0783377	0.00644358	0.193859	-0.773891	0.000489864	613.555	173.413	-0.0142691
0.085	-0.0224019	0.0140363	0.000481312	-0.25979	0.0771764	0.00644358	0.680057	-0.3886	0.000473386	312.051	560.205	-0.0164843
0.086	-0.022661	0.0141133	0.000487755	-0.258299	0.0769981	0.00644355	0.747406	0.231937	0.000461761	-184.669	619.591	-0.00496435
0.087	-0.0229186	0.0141907	0.000494199	-0.257109	0.0779711	0.00644349	0.344275	0.714334	0.00046615	-580.937	295.504	0.0139777
0.088	-0.0231756	0.0142695	0.000500642	-0.257006	0.0795386	0.00644345	-0.286965	0.750759	0.000488254	-615.057	-226.6	0.0285824
0.089	-0.0234331	0.0143497	0.000507086	-0.258117	0.0806892	0.00644345	-0.741405	0.308424	0.00051827	-245.158	-609.823	0.0289031
0.09	-0.023692	0.0144304	0.000513529	-0.259738	0.0806252	0.00644349	-0.714553	-0.32573	0.00054065	294.912	-588.522	0.0141235
0.091	-0.0239524	0.0145105	0.000519973	-0.260775	0.079344	0.00644355	-0.218739	-0.723071	0.000544465	640.305	-161.79	-0.00617361
0.092	-0.0242131	0.014589	0.000526416	-0.260471	0.0776882	0.00644359	0.40734	-0.602157	0.000531244	538.897	389.75	-0.0179826
0.093	-0.0244729	0.0146661	0.00053286	-0.258957	0.0768431	0.00644357	0.713241	-0.0376823	0.00051481	34.7725	671.229	-0.012098
0.094	-0.024731	0.0147432	0.000539304	-0.257299	0.0775337	0.00644351	0.456106	0.556791	0.000512413	-517.684	441.197	0.00848742
0.095	-0.0249879	0.0148216	0.000545747	-0.256847	0.0793466	0.00644345	-0.179493	0.706897	0.000531647	-668.102	-162.656	0.0283005
0.096	-0.0252453	0.0149018	0.00055219	-0.258127	0.0808123	0.00644345	-0.669881	0.269339	0.000562485	-241.735	-650.832	0.0298896
0.097	-0.0255044	0.0149826	0.000558634	-0.260143	0.0805256	0.00644351	-0.569115	-0.383716	0.000583414	429.751	-555.336	0.00970186
0.098	-0.0257651	0.0150622	0.000565077	-0.260973	0.0785342	0.00644358	0.0494169	-0.629675	0.000580024	706.261	107.956	-0.0149917
0.099	-0.0260255	0.0151397	0.000571521	-0.25947	0.0767456	0.00644359	0.554917	-0.185552	0.000561493	205.557	703.708	-0.0174475
0.1	-0.0262837	0.0152167	0.000577965	-0.256986	0.0775533	0.0064435	0.328901	0.456248	0.000557034	-621.719	434.667	0.0113982
0.101	-0.0265405	0.0152957	0.000584408	-0.257244	0.0806108	0.00644343	-0.347158	0.386873	0.000583095	-536.017	-583.703	0.035876
0.102	-0.0267996	0.0153765	0.000590852	-0.261041	0.0799281	0.00644355	-0.275334	-0.241188	0.000604131	728.716	-356.313	-0.00339488
0.103	-0.0270608	0.0154547	0.000597295	-0.259192	0.0783489	0.00644354	0.515497	-0.0302109	0.000584208	113.053	169.683	-0.00099253
0.104	-0.0273174	0.0155333	0.000603739	-0.251414	0.0805116	0.00644328	-0.226071	0.0441466	0.000608221	-2477.75	-550.691	0.0861366
0.105	-0.0275728	0.0156143	0.000610182	-0.255306	0.0807337	0.00644337	-1.37811	-0.642372	0.000663016	-1181.27	-624.647	0.0539407
0.106	-0.0278283	0.0156949	0.000616625	-0.255521	0.0806273	0.00644338	-2.51581	-1.24552	0.000715245	-1109.94	-589.223	0.0511327
0.107	-0.0280838	0.0157755	0.000623069	-0.2556	0.0805869	0.00644338	-3.6109	-1.82717	0.000765788	-1083.56	-575.752	0.0500844
0.108	-0.0283395	0.0158561	0.000629512	-0.255642	0.0805652	0.00644339	-4.68683	-2.39899	0.000815569	-1069.56	-568.526	0.0495262
0.109	-0.0285951	0.0159367	0.000635955	-0.255668	0.0805516	0.00644339	-5.75173	-2.9651	0.000864908	-1060.84	-563.991	0.0491773
0.11	-0.0288508	0.0160172	0.000642399	-0.255686	0.0805422	0.00644339	-6.8094	-3.52744	0.000913959	-1054.86	-560.87	0.0489379
0.111	-0.0291065	0.0160978	0.000648842	-0.255699	0.0805354	0.00644339	-7.86197	-4.08711	0.000962806	-1050.49	-558.588	0.0487632
0.112	-0.0293622	0.0161783	0.000655286	-0.255709	0.0805301	0.00644339	-8.91073	-4.64479	0.0010115	-1047.17	-556.844	0.0486298
0.113	-0.0296179	0.0162588	0.000661729	-0.255717	0.080526	0.00644339	-9.95654	-5.20092	0.00106007	-1044.55	-555.468	0.0485247
0.114	-0.0298736	0.0163393	0.000668172	-0.255723	0.0805226	0.00644339	-11	-5.75581	0.00110856	-1042.43	-554.352	0.0484395
0.115	-0.0301293	0.0164199	0.000674616	-0.255729	0.0805199	0.00644339	-12.0415	-6.30969	0.00115696	-1040.67	-553.43	0.0483692
