#{tijd} #Energiefout 
0	0
0.001	0.00718597
0.002	0.00788154
0.003	0.00226918
0.004	0.00715672
0.005	0.016757
0.006	0.0231444
0.007	0.0241286
0.008	0.0191289
0.009	0.00926218
0.01	0.00281942
0.011	0.013507
0.012	0.0193978
0.013	0.0187436
0.014	0.0123151
0.015	0.00301338
0.016	0.00546111
0.017	0.00997052
0.018	0.00877446
0.019	0.00185931
0.02	0.00905153
0.021	0.0208186
0.022	0.0297419
0.023	0.0329617
0.024	0.0298026
0.025	0.0221234
0.026	0.0133894
0.027	0.00718077
0.028	0.0060029
0.029	0.0106816
0.03	0.0202007
0.031	0.0318889
0.032	0.0421002
0.033	0.047509
0.034	0.0466213
0.035	0.0405482
0.036	0.0324304
0.037	0.0259717
0.038	0.0240438
0.039	0.0278739
0.04	0.0367651
0.041	0.0482358
0.042	0.0586795
0.043	0.0646725
0.044	0.0645542
0.045	0.0593048
0.046	0.0520268
0.047	0.0464431
0.048	0.0454197
0.049	0.0500836
0.05	0.0595315
0.051	0.0710425
0.052	0.0809104
0.053	0.0859398
0.054	0.0850354
0.055	0.0798119
0.056	0.0737227
0.057	0.0703932
0.058	0.0721889
0.059	0.079461
0.06	0.0904328
0.061	0.10173
0.062	0.109674
0.063	0.11205
0.064	0.109349
0.065	0.1045
0.066	0.101298
0.067	0.10267
0.068	0.109554
0.069	0.120577
0.07	0.132504
0.071	0.141569
0.072	0.145392
0.073	0.144387
0.074	0.141534
0.075	0.140694
0.076	0.144683
0.077	0.154061
0.078	0.166888
0.079	0.179523
0.08	0.188442
0.081	0.192359
0.082	0.193111
0.083	0.194533
0.084	0.200197
0.085	0.211529
0.086	0.227101
0.087	0.243339
0.088	0.256642
0.089	0.26595
0.09	0.273735
0.091	0.284427
0.092	0.301526
0.093	0.325493
0.094	0.353677
0.095	0.38279
0.096	0.412918
0.097	0.449817
0.098	0.50328
0.099	0.584352
0.1	0.709682
0.101	0.934683
0.102	1.45278
0.103	0.241425
0.104	8.41857
0.105	1.16892
0.106	0.773245
0.107	0.631696
0.108	0.557779
0.109	0.5121
0.11	0.480984
0.111	0.458385
0.112	0.44121
0.113	0.427706
0.114	0.416803
0.115	0.407813
0.116	0.400271
0.117	0.393852
0.118	0.388322
0.119	0.383506
0.12	0.379275
0.121	0.375528
0.122	0.372186
0.123	0.369187
0.124	0.36648
0.125	0.364024
0.126	0.361786
0.127	0.359738
0.128	0.357857
0.129	0.356123
0.13	0.354519
0.131	0.353032
0.132	0.351649
0.133	0.350359
0.134	0.349154
0.135	0.348024
0.136	0.346964
0.137	0.345967
0.138	0.345028
0.139	0.344141
0.14	0.343303
0.141	0.342509
0.142	0.341757
0.143	0.341042
