#{tijd} #{positie1} #{snelheid1} #{...} 
0.21	0.00292362	-0.00745159	-7.07193e-05	0.239631	0.143086	-0.00685012	-0.861457	0.474456	-0.000110849	-290.726	-505.642	0.0287051	-0.861644	0.471894	0.000241879	-271.14	-507.783	0.600366	-0.716813	-0.00180029	0.041528	-9.58738	-680.845	-8.81803	-0.36232	1.55165	0.0415556	-439.039	-66.5832	9.35455	-2.39231	4.66822	0.0340777	-227.973	-103.702	5.53022	-8.88112	2.87952	0.303618	-67.779	-178.391	5.80181
0.22	0.00492008	-0.00558351	-0.000131783	0.15671	0.226402	-0.00522911	-0.490676	0.845178	-0.000203727	-508.411	-292.103	0.0316421	-0.490389	0.842721	0.000117348	-487.932	-290.12	-0.833509	0.728219	-0.0684221	-0.042723	55.2249	673.153	6.08589	-0.269387	-1.4606	-0.023917	478.888	-45.8563	-12.6962	-4.32404	3.15317	0.0835843	-151.928	-192.767	4.1998	-9.37526	1.04958	0.355121	-30.906	-186.324	4.4709
0.23	0.00594054	-0.00306004	-0.000172366	0.0476496	0.271492	-0.00274699	0.0160751	0.980851	-0.00025922	-586.912	4.27014	0.0267778	0.0169592	0.978585	-5.33125e-05	-567.161	11.1324	-2.13149	-0.70802	0.0838429	0.0422101	-86.1333	-675.813	-4.3458	-0.133321	1.57331	0.0362866	-449.765	-0.659471	10.994	-5.33728	0.962132	0.115362	-47.8171	-237.375	2.05731	-9.49899	-0.821904	0.392586	6.05047	-186.752	3.00493
0.24	0.00580633	-0.000350922	-0.000185645	-0.0697164	0.260902	7.68445e-05	0.519063	0.843793	-0.000263453	-503.052	298.036	0.00999171	0.520427	0.841695	-0.000207497	-485.925	308.804	-2.68704	0.718096	-0.143019	-0.0432402	129.268	662.54	1.66426	-0.506996	-1.41332	-0.0172497	458.553	-119.065	-13.7334	-5.25704	-1.42893	0.123523	63.3437	-232.589	-0.447579	-9.25871	-2.66195	0.414981	41.6743	-180.135	1.46739
0.25	0.00456542	0.0020518	-0.00017111	-0.172747	0.209981	0.00282079	0.880545	0.474787	-0.000218655	-284.137	505.927	-0.0106524	0.882202	0.472888	-0.000310347	-269.646	519.835	-2.58316	-0.694593	0.168977	0.0424609	-161.69	-662.338	0.187621	0.0947824	1.56138	0.0303094	-451.093	67.6986	12.4605	-4.11313	-3.53119	0.106705	161.736	-180.458	-2.86416	-8.67409	-4.40339	0.421906	74.7295	-167.158	-0.0787644
0.26	0.00242442	0.00371936	-0.000130879	-0.247501	0.11413	0.00506591	1.00638	-0.0223957	-0.000131069	4.82812	574.788	-0.0266948	1.00838	-0.0238595	-0.000370308	15.8045	592.059	-1.82014	0.694881	-0.217186	-0.0431202	201.74	643.575	-2.7767	-0.735847	-1.33127	-0.0100367	427.943	-186.284	-14.3876	-2.12605	-4.90652	0.0680077	229.078	-89.0799	-4.75096	-7.77611	-5.98654	0.413568	104.197	-148.614	-1.57673
0.27	-0.000217707	0.00431973	-7.31333e-05	-0.273663	0.000330762	0.00633672	0.869026	-0.514386	-2.29506e-05	285.479	493.328	-0.0367726	0.871407	-0.515294	-0.000359871	291.896	512.292	-0.472457	-0.675646	0.249322	0.0422676	-235.28	-640.496	4.73161	0.317559	1.51167	0.0237424	-441.883	137.141	13.6934	0.311397	-5.2308	0.0148527	249.486	26.6175	-5.69049	-6.60468	-7.35997	0.390684	129.309	-125.364	-2.98115
0.28	-0.00285633	0.00371956	-8.03146e-06	-0.246467	-0.121451	0.00642099	0.509107	-0.875247	7.89904e-05	488.463	288.184	-0.03495	0.511723	-0.875626	-0.000261615	490.575	307.254	0.898221	0.661237	-0.292607	-0.0424025	271.766	616.633	-7.17959	-0.949213	-1.22097	-0.00251205	388.569	-246.36	-14.6746	2.67179	-4.36886	-0.0415346	212.725	143.658	-5.3575	-5.20635	-8.48119	0.354383	149.498	-98.3241	-4.25441
0.29	-0.00491537	0.0020255	5.03159e-05	-0.161192	-0.211034	0.00507297	0.0205039	-1.01566	0.000152549	566.832	12.1258	-0.024096	0.0231652	-1.01537	-7.93528e-05	564.16	30.8023	2.0613	-0.647945	0.321871	0.0415538	-305.728	-610.531	9.21427	0.532482	1.42217	0.0166681	-421.428	206.243	14.6458	4.37874	-2.45192	-0.0877181	120.448	232.426	-3.66494	-3.63251	-9.31693	0.30614	164.354	-68.4273	-5.3645
0.3	-0.00593886	-0.000348862	9.04316e-05	-0.043136	-0.252761	0.00278877	-0.473259	-0.900685	0.000184284	502.335	-268.145	-0.00521109	-0.470758	-0.899644	0.000155158	494.669	-251.036	2.60668	0.621557	-0.368472	-0.0411827	338.574	582.275	-11.4934	-1.13824	-1.08648	0.00503642	342.229	-298.3	-14.6244	4.95918	0.0893398	-0.111319	-7.69977	264.616	-0.933701	-1.93798	-9.84332	0.247727	173.602	-36.6075	-6.28448
