#{tijd} #{positie1} #{snelheid1} #{...} 
0.061	-0.0163158	0.0121752	0.00032667	-0.273105	0.0687472	0.00644504	13.7041	11.4639	-0.00150254	3963.92	3298.08	-0.521296	1.07501	-0.414537	0.000406247	147.578	491.252	0.0232928	0.540667	-0.783332	0.000341368	473.064	333.97	0.00224125
0.062	-0.0165885	0.0122437	0.000333115	-0.272316	0.0683723	0.00644507	17.6677	14.7617	-0.00202379	3963.3	3297.56	-0.521213	1.10169	0.10385	0.000420501	-100.391	527.56	0.00454126	0.885924	-0.328897	0.000341263	196.686	548.464	-0.00207235
0.063	-0.0168604	0.0123121	0.00033956	-0.271388	0.0684792	0.00644511	21.6308	18.0591	-0.00254497	3962.91	3297.24	-0.52116	0.869289	0.597746	0.000414474	-361.651	437.207	-0.016637	0.905972	0.246867	0.000338249	-159.523	568.263	-0.00338919
0.064	-0.0171314	0.0123808	0.000346005	-0.270621	0.0691266	0.00644513	25.5935	21.3562	-0.00306611	3962.63	3297.01	-0.521124	0.398682	0.9288	0.000388248	-561.684	202.652	-0.0346803	0.581937	0.732937	0.000335761	-469.958	371.956	-0.0010062
0.065	-0.0174018	0.0124504	0.00035245	-0.270356	0.0701588	0.00644513	29.5561	24.6531	-0.00358722	3962.43	3296.84	-0.521098	-0.199164	0.967936	0.000348967	-601.442	-131.812	-0.0414481	0.0257351	0.936034	0.000337307	-606.43	19.1969	0.00444579
0.066	-0.0176723	0.0125211	0.000358896	-0.270771	0.0711719	0.00644511	33.5184	27.9499	-0.00410831	3962.28	3296.72	-0.521077	-0.731474	0.675111	0.00031108	-432.569	-436.304	-0.0317681	-0.546064	0.764511	0.000345	-498.339	-350.98	0.010863
0.067	-0.0179435	0.0125926	0.000365341	-0.271696	0.0717282	0.00644507	37.4806	31.2466	-0.00462938	3962.16	3296.62	-0.521061	-1.01746	0.151337	0.000289669	-129.283	-579.796	-0.00992391	-0.899258	0.283345	0.000358417	-185.161	-577.837	0.0154783
0.068	-0.0182157	0.0126644	0.000371786	-0.272725	0.0716472	0.00644503	41.4427	34.5432	-0.00515043	3962.06	3296.53	-0.521048	-0.989978	-0.420069	0.00029195	174.684	-536.548	0.0140409	-0.892122	-0.308776	0.000374661	196.328	-566.986	0.0163506
0.069	-0.0184889	0.0127357	0.000378231	-0.273489	0.0710411	0.00644501	45.4048	37.8397	-0.00567148	3961.98	3296.47	-0.521038	-0.697939	-0.878055	0.000315928	391.484	-364.966	0.0326885	-0.536977	-0.773754	0.000389764	488.746	-334.679	0.0133197
0.07	-0.0187626	0.0128064	0.000384676	-0.273791	0.0701662	0.006445	49.3667	41.1361	-0.00619251	3961.92	3296.41	-0.521029	-0.245309	-1.13021	0.000354584	495.196	-134.851	0.0432373	0.0185013	-0.936095	0.000400425	586.697	18.1362	0.00777089
