#{tijd} #{positie1} #{snelheid1} #{...} 
0.4	-0.104215	0.039083	0.00251101	-0.261099	0.0814866	0.00644345	-0.892433	-0.551971	0.00254638	350.571	-464.949	0.00748223	-0.893274	-0.549505	0.00254197	326.972	-481.452	0.0310407
0.41	-0.10681	0.0398751	0.00257545	-0.260146	0.0819349	0.00644342	-1.06257	-0.191174	0.00260461	130.598	-571.944	0.0220237	-1.05346	-0.189518	0.00259287	132.425	-566.152	0.0236248
0.42	-0.109405	0.040667	0.00263988	-0.259085	0.08197	0.0064434	-1.07293	0.205462	0.00264937	-102.318	-581.37	0.0265124	-1.06932	0.210523	0.00265859	-108.518	-570.655	0.0286131
0.43	-0.112001	0.041459	0.00270432	-0.258093	0.0815772	0.0064434	-0.923656	0.575406	0.0027049	-323.688	-489.101	0.0248112	-0.931091	0.581865	0.00269641	-327.05	-493.506	0.0357056
0.44	-0.114598	0.0422514	0.00276875	-0.257339	0.080819	0.00644341	-0.644319	0.860474	0.0027498	-494.566	-319.663	0.031067	-0.650305	0.85756	0.00275652	-487.578	-327.335	0.0161635
0.45	-0.117195	0.0430444	0.00283319	-0.256952	0.0798252	0.00644343	-0.278885	1.00997	0.00280594	-580.314	-102.289	0.0157619	-0.278698	1.00058	0.00280261	-573.984	-100.02	0.0301637
0.46	-0.119793	0.0438381	0.00289762	-0.256992	0.078766	0.00644347	0.113659	0.996252	0.00286235	-565.4	129.166	0.0200205	0.118255	0.996723	0.00286212	-577.102	142.643	-0.0018841
0.47	-0.12239	0.0446326	0.00296206	-0.257443	0.0778174	0.00644351	0.469614	0.829767	0.00292489	-466.117	343.924	-0.00106726	0.47487	0.835951	0.00292626	-475.035	345.044	0.0140081
0.48	-0.124986	0.0454276	0.00302649	-0.258222	0.0771282	0.00644354	0.732219	0.54211	0.00299377	-304.489	492.463	-0.0183709	0.734365	0.540685	0.00299535	-279.515	507.098	0.0240786
0.49	-0.127583	0.0462229	0.00309093	-0.259197	0.0767981	0.00644357	0.861357	0.17397	0.00306626	-84.7028	572.833	-0.0120055	0.856788	0.172036	0.00307263	-69.1686	566.214	-0.00785669
0.5	-0.130178	0.0470183	0.00315536	-0.260217	0.0768682	0.00644359	0.835572	-0.215346	0.00314287	150.772	557.675	-0.0172151	0.829847	-0.213521	0.00315207	139.115	549.867	-0.00868843
0.51	-0.132773	0.0478136	0.0032198	-0.261128	0.0773206	0.00644359	0.660199	-0.562642	0.00322638	353.583	463.875	-0.00291353	0.657863	-0.562907	0.00322181	340.486	436.062	-0.0388435
0.52	-0.135367	0.0486084	0.00328423	-0.261797	0.0780857	0.00644358	0.362518	-0.815163	0.00329989	494.685	284.576	-0.0098612	0.367175	-0.821571	0.00330941	504.055	285.016	-0.0165543
0.53	-0.137961	0.0494026	0.00334867	-0.262125	0.0790512	0.00644355	-0.0097228	-0.939485	0.00338038	568.51	66.2819	-0.0100669	-0.00405774	-0.938687	0.00337461	574.587	78.4209	0.000702472
0.54	-0.140555	0.0501962	0.0034131	-0.262057	0.0800751	0.00644352	-0.399993	-0.911715	0.00344767	557.312	-157.628	0.00612259	-0.399039	-0.902317	0.00345214	551.515	-155.82	-0.00876649
0.55	-0.143149	0.050989	0.00347753	-0.261594	0.0810014	0.00644348	-0.748794	-0.728948	0.00351385	453.14	-359.356	0.00366235	-0.755295	-0.726838	0.00351487	451.682	-369.456	0.0220577
0.56	-0.145743	0.0517813	0.00354197	-0.260799	0.0816808	0.00644344	-1.00332	-0.422669	0.00357401	274.581	-512.522	0.0233823	-1.01084	-0.42846	0.00357253	279.114	-515.722	0.00735875
